transaction_id,account_id,transaction_date,amount,transaction_type,merchant_id
6518,933,2024-05-04 04:42:46,8.65,credit,10
6519,643,2023-03-25 16:19:36,253.63,credit,32
6520,329,2022-04-25 17:46:00,108.14,debit,33
6521,122,2023-12-30 23:06:23,91.88,credit,7
6522,41,2023-01-21 17:59:41,16.91,credit,13
6523,167,2023-02-03 01:37:37,80.57,credit,38
6524,922,2022-12-27 13:09:02,61.04,credit,11
6525,642,2023-10-05 01:28:16,45.53,credit,15
6526,23,2022-04-06 08:04:28,177.51,credit,23
6527,279,2022-09-05 07:57:38,7.59,credit,19
6528,763,2023-06-12 18:41:56,124.85,debit,8
6529,469,2023-08-14 15:42:21,207.79,credit,49
6530,400,2023-03-16 07:49:41,285.42,credit,24
6531,9,2024-05-07 12:50:05,164.41,credit,2
6532,13,2022-03-12 00:22:25,39.83,credit,38
6533,924,2024-07-13 21:04:04,110.11,debit,30
6534,923,2022-09-21 14:46:26,18.29,credit,44
6535,819,2022-10-12 10:59:07,14.94,debit,33
6536,832,2023-04-02 19:00:25,122.14,credit,19
6537,52,2024-05-17 06:45:30,228.54,debit,31
6538,209,2022-03-27 23:20:29,8.35,credit,24
6539,550,2024-09-11 04:52:41,13.45,debit,22
6540,612,2023-03-21 13:06:07,100.06,credit,39
6541,705,2022-04-17 06:11:28,29.54,debit,29
6542,402,2024-06-17 18:19:22,113.55,debit,34
6543,191,2024-01-27 10:56:54,28.98,debit,4
6544,51,2023-09-08 02:41:54,14.86,credit,50
6545,393,2024-03-25 21:06:19,94.65,debit,46
6546,653,2022-07-30 11:05:41,237.83,debit,17
6547,680,2023-08-05 20:55:40,138.67,credit,28
6548,823,2022-05-02 16:05:50,204.93,debit,38
6549,621,2023-02-26 03:35:11,37.16,credit,4
6550,719,2023-03-22 17:39:26,260.56,debit,16
6551,939,2022-08-04 13:06:06,56.79,debit,42
6552,300,2022-04-24 19:01:02,229.63,credit,43
6553,622,2022-10-19 04:24:56,76.45,credit,44
6554,196,2022-08-19 20:47:37,37.41,credit,36
6555,417,2022-04-09 21:59:06,36.17,credit,48
6556,664,2024-08-20 16:06:05,100.63,credit,31
6557,420,2023-10-01 18:02:36,9.88,debit,15
6558,755,2023-01-24 13:54:01,319.21,debit,9
6559,640,2024-01-19 16:42:37,38.01,credit,36
6560,617,2022-10-14 21:41:54,49.07,credit,4
6561,522,2022-07-21 07:23:35,31.88,debit,19
6562,356,2022-08-09 16:00:58,0.36,credit,34
6563,148,2023-06-23 13:46:40,141.53,debit,24
6564,365,2023-06-09 08:13:54,107.15,debit,11
6565,364,2023-08-11 03:14:25,199.06,credit,35
6566,971,2023-09-01 06:30:32,5.03,credit,28
6567,652,2023-07-29 18:22:33,316.83,credit,28
6568,702,2023-04-03 11:08:41,48.22,debit,11
6569,402,2023-04-06 20:48:32,293.12,debit,38
6570,606,2022-08-16 02:31:12,13.6,debit,34
6571,492,2023-11-01 01:33:26,163.47,credit,15
6572,229,2023-12-24 09:06:13,103.92,credit,8
6573,575,2023-01-15 12:25:26,53.22,debit,41
6574,852,2023-02-23 09:51:19,9.89,credit,37
6575,537,2022-08-08 21:16:33,111.38,debit,41
6576,268,2022-01-10 00:33:08,3.22,credit,1
6577,405,2024-07-02 09:58:34,83.49,debit,24
6578,793,2023-11-30 20:58:31,111.22,debit,50
6579,11,2023-04-16 14:28:25,158.25,credit,10
6580,320,2023-10-31 15:35:26,569.81,credit,40
6581,713,2022-02-26 21:32:24,36.15,debit,17
6582,126,2024-05-04 21:44:11,46.7,debit,14
6583,306,2024-07-31 16:03:23,50.07,credit,1
6584,702,2023-12-07 14:13:52,157.83,debit,11
6585,511,2022-01-27 03:44:19,322.27,debit,41
6586,89,2023-08-05 22:17:49,439.46,debit,42
6587,355,2023-05-08 22:38:47,349.83,debit,3
6588,628,2023-01-01 04:12:52,253.82,credit,17
6589,352,2023-07-05 01:25:47,564.96,debit,11
6590,689,2022-08-28 11:51:58,56.58,credit,24
6591,14,2023-03-23 10:50:50,355.53,credit,36
6592,257,2022-01-28 02:24:49,171.77,debit,33
6593,209,2023-10-13 09:10:52,22.14,debit,32
6594,281,2023-07-20 12:48:45,5.58,credit,25
6595,443,2023-04-19 10:33:56,28.97,debit,50
6596,840,2022-11-03 14:38:15,181.02,debit,27
6597,837,2022-05-23 10:34:36,119.86,debit,47
6598,389,2024-07-08 02:17:24,30.49,debit,43
6599,617,2023-11-03 00:40:28,162.54,debit,17
6600,483,2023-01-27 23:14:03,18.28,debit,17
6601,147,2023-02-09 16:36:34,207.01,credit,50
6602,279,2022-11-20 03:51:30,189.68,credit,46
6603,521,2022-01-14 23:28:24,431.56,credit,40
6604,630,2023-11-13 04:22:43,19.54,debit,4
6605,606,2023-10-23 19:50:30,284.52,debit,18
6606,434,2022-08-22 21:11:34,50.06,credit,11
6607,144,2023-01-13 20:28:44,64.55,debit,41
6608,289,2022-10-30 15:29:43,75.83,credit,40
6609,386,2022-07-26 18:29:37,118.31,debit,12
6610,14,2022-02-01 01:41:02,630.25,credit,43
6611,257,2023-03-02 08:26:47,109.94,credit,37
6612,346,2024-05-23 01:00:05,313.61,debit,10
6613,698,2024-01-02 21:12:36,35.33,debit,15
6614,345,2022-01-27 05:01:57,60.98,credit,11
6615,400,2022-10-11 14:55:06,84.26,debit,34
6616,207,2022-06-15 01:48:37,46.79,credit,42
6617,858,2022-02-04 13:27:33,451.98,credit,35
6618,943,2022-01-23 11:18:25,155.22,debit,8
6619,172,2022-04-09 18:27:01,78.21,credit,31
6620,464,2022-01-03 13:22:28,166.98,credit,44
6621,270,2023-11-22 04:21:09,75.61,debit,15
6622,221,2023-12-06 15:41:01,2.09,debit,29
6623,152,2023-10-27 14:11:10,94.02,debit,15
6624,623,2023-03-23 05:32:24,117.76,credit,31
6625,183,2024-08-22 21:54:03,476.92,debit,7
6626,399,2023-06-22 00:47:30,5.0,credit,30
6627,851,2022-05-26 09:28:43,86.12,credit,25
6628,72,2022-05-07 19:40:37,12.4,credit,15
6629,418,2022-05-14 18:49:07,19.36,credit,13
6630,898,2023-09-10 22:10:39,113.14,credit,10
6631,283,2022-01-29 21:52:16,31.61,debit,19
6632,74,2022-05-22 14:50:51,165.96,credit,49
6633,355,2024-03-11 14:04:14,86.63,debit,15
6634,727,2022-02-16 20:26:53,29.54,debit,3
6635,497,2023-12-21 11:58:42,81.7,credit,18
6636,328,2022-12-03 20:44:02,0.11,credit,22
6637,988,2023-02-11 08:30:26,238.31,credit,37
6638,535,2024-07-13 00:40:28,1.53,debit,32
6639,580,2022-11-16 17:43:16,0.84,credit,31
6640,910,2023-04-30 10:13:20,113.46,debit,10
6641,447,2022-07-14 23:29:03,435.77,credit,41
6642,373,2022-06-15 17:55:20,232.5,debit,45
6643,362,2024-06-23 22:21:35,34.85,debit,21
6644,93,2022-12-14 00:25:17,26.28,credit,34
6645,321,2022-10-27 15:31:23,118.06,credit,29
6646,324,2024-01-27 17:29:18,207.55,credit,10
6647,384,2024-04-06 20:16:12,53.94,debit,28
6648,575,2023-03-15 08:45:33,67.95,credit,10
6649,736,2024-09-19 02:14:23,14.73,credit,32
6650,737,2023-05-19 04:39:17,19.9,credit,14
6651,881,2022-11-12 19:16:56,100.82,debit,32
6652,346,2022-01-18 02:13:20,13.0,debit,30
6653,849,2023-02-03 21:39:28,27.08,debit,8
6654,103,2023-10-04 22:37:20,32.09,credit,37
6655,215,2023-07-25 04:06:37,70.42,credit,19
6656,192,2024-08-20 14:56:16,5.6,credit,22
6657,672,2024-04-17 01:09:53,83.12,debit,24
6658,884,2023-03-06 17:25:47,316.86,debit,28
6659,719,2023-10-31 23:15:53,2.97,debit,41
6660,781,2022-02-12 09:08:27,119.63,debit,43
6661,194,2022-02-25 19:06:38,216.83,credit,5
6662,380,2023-01-05 04:19:16,44.96,debit,9
6663,403,2023-05-04 01:01:25,16.92,credit,8
6664,664,2022-08-16 03:40:16,5.32,credit,43
6665,749,2022-05-13 01:23:47,123.91,debit,18
6666,600,2023-05-31 07:38:33,96.42,credit,40
6667,11,2023-05-29 21:22:49,31.25,debit,13
6668,187,2024-09-23 10:28:16,213.78,credit,43
6669,726,2022-08-16 10:44:50,159.59,debit,6
6670,15,2022-05-03 00:41:13,38.83,debit,16
6671,778,2022-09-15 15:42:59,167.98,debit,18
6672,297,2023-04-10 12:52:54,33.72,credit,42
6673,411,2022-05-20 21:37:55,134.97,debit,17
6674,956,2023-03-14 14:59:18,15.14,debit,2
6675,585,2023-03-26 09:11:40,141.41,debit,18
6676,52,2023-02-07 14:52:21,32.74,credit,11
6677,640,2024-04-26 01:05:41,101.97,debit,2
6678,28,2024-09-07 06:14:18,22.72,credit,2
6679,577,2022-09-11 17:59:58,155.34,credit,18
6680,17,2022-08-10 00:45:14,7.54,debit,41
6681,351,2023-07-12 06:13:32,21.7,debit,22
6682,428,2022-09-30 21:06:34,24.42,debit,16
6683,650,2023-11-25 10:38:14,5.07,debit,27
6684,831,2022-04-08 15:12:32,163.98,credit,17
6685,229,2023-04-17 17:51:41,475.3,credit,42
6686,766,2023-06-26 01:40:24,180.82,debit,17
6687,989,2024-03-23 16:42:49,236.48,credit,6
6688,210,2022-09-04 08:18:55,0.72,debit,33
6689,431,2022-02-09 21:37:54,15.05,credit,13
6690,294,2024-05-23 00:02:22,98.25,debit,6
6691,743,2022-07-23 10:33:04,457.29,debit,26
6692,753,2022-03-07 12:36:49,129.71,debit,19
6693,582,2022-11-04 03:32:00,56.23,credit,38
6694,104,2023-12-16 15:33:14,18.96,debit,19
6695,204,2023-09-01 04:54:19,19.9,credit,44
6696,53,2022-03-25 02:59:44,54.07,debit,26
6697,974,2022-06-17 08:59:06,150.13,credit,22
6698,940,2023-06-12 19:32:56,3.88,credit,11
6699,375,2022-10-15 20:35:46,229.41,debit,22
6700,842,2024-03-21 06:43:23,340.75,credit,32
6701,54,2024-05-08 11:03:19,263.59,debit,7
6702,276,2023-06-14 17:40:59,293.06,debit,22
6703,335,2023-09-01 10:19:55,1.85,debit,6
6704,31,2024-09-08 00:25:14,456.88,credit,15
6705,135,2023-04-22 04:00:56,54.75,credit,38
6706,58,2022-07-21 21:22:11,244.16,debit,41
6707,105,2024-02-19 08:07:39,24.81,debit,18
6708,266,2022-08-25 05:42:16,70.98,debit,35
6709,522,2022-07-16 20:53:13,5.42,credit,34
6710,496,2023-04-12 13:27:13,4.91,debit,45
6711,253,2024-03-11 17:52:25,344.35,debit,29
6712,295,2022-01-03 01:41:10,199.67,debit,43
6713,668,2022-01-05 06:05:45,90.56,debit,5
6714,158,2024-07-27 23:41:24,89.45,debit,24
6715,549,2023-09-18 23:09:36,165.76,credit,32
6716,631,2022-05-12 15:05:04,50.17,credit,30
6717,67,2022-07-23 21:19:58,172.19,debit,5
6718,754,2023-03-03 15:06:53,79.63,credit,44
6719,299,2023-06-09 11:17:19,121.91,debit,34
6720,463,2024-01-26 11:43:51,401.71,credit,50
6721,725,2022-08-12 11:09:12,76.48,credit,42
6722,820,2023-03-29 16:19:31,65.04,debit,18
6723,101,2022-05-08 07:32:23,283.42,debit,36
6724,56,2022-12-27 18:43:00,279.45,credit,21
6725,332,2022-02-01 10:23:12,585.85,debit,22
6726,836,2022-03-02 08:22:21,96.05,credit,39
6727,751,2024-02-07 00:42:26,50.64,debit,21
6728,393,2023-02-27 17:22:28,32.99,debit,35
6729,743,2023-01-16 23:58:53,4.16,credit,5
6730,874,2024-09-22 16:48:37,155.67,credit,33
6731,381,2023-10-23 19:06:14,31.91,credit,7
6732,92,2023-11-20 13:08:51,111.96,credit,44
6733,791,2022-12-09 10:46:13,298.08,debit,24
6734,447,2023-06-22 23:17:24,360.0,credit,48
6735,109,2023-09-04 12:53:26,0.53,credit,39
6736,317,2024-08-25 16:09:16,45.76,debit,8
6737,168,2023-07-24 22:01:20,217.96,credit,15
6738,812,2022-06-26 00:13:55,92.26,credit,6
6739,982,2023-08-18 23:58:01,197.72,debit,5
6740,920,2022-12-17 03:51:44,230.34,credit,23
6741,435,2024-05-06 17:45:07,70.14,credit,48
6742,442,2023-12-04 19:14:03,53.36,credit,20
6743,218,2024-07-22 06:11:36,72.93,debit,12
6744,222,2023-01-05 10:11:35,126.94,debit,42
6745,673,2023-04-28 19:17:07,54.9,credit,44
6746,528,2024-05-04 20:37:32,178.99,debit,21
6747,278,2024-07-04 04:53:49,281.2,debit,22
6748,569,2024-01-26 09:07:13,39.81,credit,25
6749,574,2022-01-23 09:39:10,402.25,credit,12
6750,875,2023-07-01 21:23:41,116.97,debit,2
6751,466,2023-04-05 19:41:30,252.61,credit,30
6752,839,2022-01-19 04:18:05,13.17,credit,7
6753,754,2022-03-28 11:04:39,34.76,credit,37
6754,602,2023-04-03 17:59:13,46.46,debit,18
6755,584,2022-04-10 19:47:53,43.29,credit,18
6756,838,2022-11-03 10:43:33,22.63,debit,28
6757,30,2024-02-06 08:49:28,243.18,credit,48
6758,359,2022-09-02 04:10:50,65.08,debit,34
6759,919,2022-09-16 17:05:08,396.04,debit,8
6760,288,2022-12-13 18:06:42,105.1,debit,19
6761,86,2024-03-21 18:08:36,17.87,credit,6
6762,234,2023-02-07 16:35:02,94.73,debit,45
6763,747,2022-11-11 00:09:34,605.15,credit,7
6764,313,2023-02-22 22:38:57,99.94,debit,20
6765,365,2024-08-10 10:43:28,0.22,debit,24
6766,777,2024-04-09 06:12:27,324.51,credit,29
6767,799,2023-01-20 22:08:29,32.13,debit,28
6768,839,2024-03-02 08:59:25,139.97,credit,5
6769,905,2022-10-01 22:59:26,86.85,debit,17
6770,269,2022-05-14 12:32:37,47.24,debit,36
6771,698,2022-10-01 00:48:59,39.86,credit,33
6772,131,2024-03-24 12:58:08,317.0,credit,6
6773,803,2023-08-25 10:54:10,291.55,debit,38
6774,993,2023-07-18 20:15:26,86.37,credit,3
6775,789,2024-09-01 00:01:32,35.89,credit,10
6776,832,2022-08-17 17:11:57,12.96,debit,11
6777,351,2024-05-25 16:31:57,20.43,credit,23
6778,180,2024-06-13 06:35:45,88.64,debit,46
6779,802,2022-01-09 03:38:05,44.15,credit,4
6780,480,2023-10-16 16:51:14,5.16,debit,7
6781,889,2024-04-04 10:21:51,72.87,credit,26
6782,163,2023-12-05 06:59:25,164.54,debit,42
6783,783,2024-02-02 04:45:24,266.74,credit,33
6784,888,2022-01-10 17:04:44,105.62,credit,41
6785,96,2024-04-09 21:17:19,154.18,debit,42
6786,774,2023-05-27 14:33:39,54.32,credit,35
6787,510,2024-06-22 11:20:12,82.28,debit,28
6788,365,2023-04-28 05:15:00,156.95,credit,41
6789,981,2024-01-09 12:31:19,156.08,credit,50
6790,353,2023-09-27 12:10:30,66.31,debit,35
6791,800,2023-07-12 03:57:48,94.14,credit,39
6792,436,2024-06-30 11:19:05,309.01,debit,16
6793,83,2023-06-06 11:31:37,119.96,credit,10
6794,225,2022-03-27 19:36:08,123.46,credit,7
6795,412,2024-08-14 18:25:48,184.24,debit,7
6796,735,2023-09-07 07:41:38,14.69,credit,25
6797,981,2023-03-20 21:17:58,88.8,credit,5
6798,118,2022-12-02 20:41:55,384.57,debit,26
6799,482,2022-11-16 15:02:09,53.87,credit,30
6800,192,2023-06-19 07:08:43,41.93,credit,11
6801,591,2024-09-06 00:28:10,110.32,debit,7
6802,590,2022-12-21 10:56:11,29.99,debit,39
6803,659,2023-12-03 00:46:51,97.42,credit,26
6804,107,2023-08-28 03:14:56,20.3,debit,36
6805,382,2022-03-19 17:45:00,104.04,debit,22
6806,783,2022-06-28 10:07:39,110.67,debit,12
6807,390,2023-07-11 14:46:57,65.04,debit,22
6808,244,2024-02-02 09:18:54,57.9,debit,2
6809,585,2022-03-09 12:20:10,33.8,credit,40
6810,869,2022-08-04 06:01:49,48.22,credit,12
6811,468,2022-07-29 01:22:43,82.78,credit,1
6812,866,2023-08-23 18:17:29,34.15,credit,15
6813,934,2022-03-16 00:06:11,183.25,debit,40
6814,538,2022-11-04 04:48:17,148.15,credit,7
6815,210,2024-08-27 07:09:36,37.65,debit,38
6816,604,2024-05-07 14:47:07,12.3,credit,37
6817,637,2022-05-01 23:17:38,0.02,credit,46
6818,947,2024-02-18 02:56:38,108.97,credit,22
6819,73,2022-02-27 17:46:07,28.49,debit,33
6820,992,2022-02-01 13:58:33,1.52,debit,33
6821,635,2022-02-27 19:33:46,53.38,debit,29
6822,309,2022-04-01 18:36:16,392.42,credit,43
6823,696,2022-07-26 10:03:01,140.52,credit,19
6824,699,2022-10-31 20:42:14,234.03,debit,5
6825,710,2024-01-27 08:04:47,18.76,debit,14
6826,590,2022-10-08 13:38:20,9.13,credit,47
6827,860,2024-06-12 07:26:16,1.39,debit,9
6828,186,2023-01-03 20:57:01,373.91,debit,5
6829,856,2024-06-30 12:23:47,42.84,credit,35
6830,253,2023-02-11 03:14:10,73.83,credit,21
6831,13,2022-09-10 06:35:00,60.21,debit,46
6832,299,2024-09-17 19:17:05,157.32,debit,43
6833,76,2022-03-31 18:11:50,44.52,debit,28
6834,51,2023-07-01 17:16:42,92.0,credit,45
6835,787,2022-12-25 02:31:00,650.66,debit,2
6836,149,2022-05-11 09:34:19,70.45,credit,48
6837,731,2022-12-26 14:09:22,96.16,debit,6
6838,122,2023-05-01 09:17:35,83.79,debit,31
6839,211,2022-06-04 00:13:13,195.06,credit,32
6840,280,2024-06-13 04:32:13,37.25,credit,11
6841,538,2022-09-28 16:09:13,22.42,credit,14
6842,685,2022-03-03 08:55:38,168.34,credit,10
6843,156,2022-02-28 10:48:25,64.46,debit,39
6844,238,2022-06-28 17:24:21,294.03,debit,1
6845,376,2023-12-03 02:46:30,123.99,credit,31
6846,82,2023-09-01 19:50:30,99.71,credit,8
6847,492,2023-11-01 13:38:24,8.77,debit,2
6848,356,2022-07-20 01:25:46,157.3,debit,35
6849,925,2023-04-10 06:43:49,139.02,credit,31
6850,273,2022-04-12 16:29:40,122.62,credit,12
6851,580,2023-12-21 08:05:44,37.42,debit,31
6852,44,2022-10-04 03:44:31,351.91,debit,35
6853,573,2024-02-06 22:25:58,46.57,debit,32
6854,123,2024-03-14 00:56:15,19.82,credit,17
6855,349,2023-04-17 22:44:13,523.01,credit,8
6856,708,2022-08-06 22:04:21,164.57,credit,19
6857,330,2022-06-02 19:30:03,64.29,debit,36
6858,409,2024-09-24 03:12:00,329.71,debit,11
6859,991,2022-10-18 17:25:54,11.46,credit,44
6860,323,2023-02-14 03:30:05,11.01,credit,5
6861,111,2024-09-10 23:25:47,137.65,credit,28
6862,770,2023-01-28 08:59:36,23.52,credit,2
6863,89,2022-08-23 14:59:09,298.87,credit,11
6864,433,2022-12-01 00:23:18,220.18,debit,18
6865,710,2024-04-03 00:53:31,43.9,debit,47
6866,794,2022-04-18 16:44:48,263.61,debit,49
6867,712,2022-01-23 16:31:33,5.26,credit,5
6868,99,2023-10-06 20:28:36,95.46,credit,19
6869,539,2024-02-25 20:34:22,329.05,debit,5
6870,601,2023-04-23 12:34:35,232.04,credit,40
6871,146,2023-11-04 13:13:47,52.82,credit,19
6872,694,2023-02-16 05:44:38,24.23,debit,12
6873,257,2022-09-24 06:03:06,28.37,credit,36
6874,189,2022-05-18 13:19:27,86.71,credit,28
6875,240,2022-04-22 15:08:25,108.99,credit,46
6876,871,2023-08-24 04:43:14,4.0,debit,48
6877,899,2023-11-28 09:20:38,64.04,debit,35
6878,503,2024-01-14 21:27:07,212.91,credit,38
6879,708,2023-05-03 21:01:00,70.51,debit,23
6880,809,2023-06-15 14:51:05,22.24,debit,34
6881,677,2022-09-16 22:07:20,371.76,credit,23
6882,819,2023-07-20 04:51:37,37.15,debit,33
6883,271,2023-11-12 02:17:05,192.19,debit,42
6884,520,2023-10-12 05:23:01,25.85,credit,13
6885,550,2024-04-27 00:14:08,66.03,debit,34
6886,114,2022-02-28 06:27:51,80.9,debit,29
6887,339,2023-01-12 02:04:08,83.33,credit,30
6888,568,2022-09-06 22:04:36,87.2,credit,18
6889,943,2022-09-15 19:12:15,30.58,credit,35
6890,986,2023-03-29 19:00:22,87.06,debit,5
6891,359,2023-02-24 19:19:11,78.87,credit,4
6892,650,2023-08-16 01:03:07,28.09,credit,5
6893,614,2024-01-17 08:08:42,532.67,credit,39
6894,334,2023-09-10 22:11:47,240.8,debit,15
6895,689,2022-12-03 07:40:04,262.26,debit,46
6896,169,2022-01-21 11:27:23,138.84,credit,9
6897,339,2022-11-29 23:27:46,20.91,debit,46
6898,798,2024-04-10 11:17:25,100.75,debit,50
6899,261,2024-02-26 06:08:53,206.74,credit,8
6900,887,2022-07-26 02:17:12,4.74,credit,44
6901,735,2023-11-09 07:01:52,82.18,credit,10
6902,199,2022-07-28 02:48:14,60.53,credit,22
6903,211,2022-06-08 16:16:37,28.61,debit,24
6904,287,2022-09-02 07:29:51,57.03,credit,24
6905,692,2023-04-27 11:18:25,492.51,debit,9
6906,762,2022-12-25 03:47:55,154.15,debit,22
6907,743,2022-06-29 02:49:21,42.72,debit,34
6908,472,2022-08-27 01:34:38,111.57,debit,48
6909,482,2022-11-08 20:52:32,33.99,debit,12
6910,23,2023-02-28 12:23:16,113.25,credit,17
6911,560,2024-01-07 16:05:43,271.8,debit,4
6912,109,2024-02-27 17:22:24,97.67,credit,49
6913,296,2024-01-10 08:02:55,158.61,debit,30
6914,6,2022-08-01 22:41:57,72.47,credit,36
6915,550,2023-12-06 14:33:07,89.11,credit,1
6916,681,2022-10-24 05:16:11,142.52,credit,33
6917,868,2023-01-09 12:30:56,200.82,credit,27
6918,795,2023-10-21 06:46:32,129.26,debit,14
6919,203,2022-03-15 23:50:04,455.27,credit,4
6920,325,2024-08-27 13:00:13,205.66,credit,35
6921,825,2024-03-27 22:27:25,180.16,credit,33
6922,785,2023-06-27 08:42:15,223.8,debit,50
6923,244,2023-06-01 05:36:24,39.62,debit,12
6924,327,2024-07-23 09:03:06,67.89,credit,4
6925,987,2023-10-30 07:54:56,99.74,debit,34
6926,47,2023-06-28 10:24:52,74.47,credit,14
6927,761,2022-11-07 19:17:07,225.64,debit,2
6928,591,2024-02-22 00:44:26,3.29,credit,27
6929,622,2024-05-21 16:04:28,28.16,debit,42
6930,13,2024-04-14 16:31:44,256.15,debit,31
6931,907,2022-01-13 10:48:58,7.31,credit,33
6932,380,2024-09-17 04:17:06,30.9,credit,27
6933,365,2024-09-09 08:08:12,51.93,debit,45
6934,602,2023-10-27 00:10:21,166.71,credit,28
6935,342,2023-06-10 23:19:41,98.57,debit,34
6936,860,2022-05-08 14:58:00,371.08,debit,30
6937,792,2023-10-13 23:38:12,31.03,debit,37
6938,221,2022-09-18 16:48:22,246.8,credit,34
6939,73,2024-04-16 15:39:54,39.91,credit,1
6940,746,2023-04-09 15:25:13,33.8,credit,13
6941,772,2022-05-31 23:30:12,82.79,debit,18
6942,625,2022-07-01 04:04:35,8.86,debit,40
6943,46,2023-10-27 14:14:17,58.2,credit,1
6944,504,2022-04-13 06:48:57,52.75,debit,9
6945,274,2022-07-30 03:24:31,20.94,credit,6
6946,555,2024-01-01 20:40:43,236.62,debit,8
6947,208,2022-09-06 10:30:08,58.51,debit,8
6948,929,2024-06-20 22:07:47,481.56,debit,24
6949,861,2022-05-28 16:05:43,275.96,debit,49
6950,615,2022-01-08 16:13:19,26.0,debit,25
6951,124,2022-09-19 06:34:05,84.41,debit,26
6952,10,2023-12-04 00:32:46,110.5,debit,26
6953,329,2022-09-10 18:58:34,205.08,debit,39
6954,187,2022-02-08 18:19:03,260.21,credit,40
6955,543,2024-07-13 14:53:16,117.39,debit,34
6956,668,2023-03-11 08:08:16,4.29,credit,8
6957,60,2024-03-03 03:39:16,78.77,credit,46
6958,761,2022-03-04 06:40:31,259.33,credit,2
6959,899,2022-10-12 16:16:28,150.25,credit,18
6960,886,2022-08-18 12:33:58,244.96,credit,16
6961,951,2023-10-09 08:58:01,134.53,credit,28
6962,782,2023-05-19 14:02:31,5.4,credit,8
6963,442,2022-01-10 13:41:08,413.07,debit,18
6964,217,2023-05-15 07:20:55,300.15,credit,39
6965,911,2022-12-24 09:32:05,16.24,credit,42
6966,2,2023-09-18 17:12:55,14.35,credit,19
6967,536,2024-04-08 07:56:25,92.94,credit,32
6968,718,2024-03-31 11:17:05,169.79,debit,32
6969,832,2022-02-02 21:50:58,57.79,credit,42
6970,711,2022-10-06 21:38:10,17.59,credit,48
6971,356,2024-09-26 07:31:04,85.74,credit,21
6972,626,2023-08-09 06:04:01,49.42,debit,29
6973,792,2023-08-17 09:25:48,52.02,debit,45
6974,667,2023-05-29 10:16:26,124.27,credit,5
6975,165,2024-03-30 18:53:10,260.18,credit,20
6976,998,2023-11-30 14:53:19,98.13,credit,22
6977,734,2023-09-27 10:50:53,139.62,debit,49
6978,91,2024-09-18 13:01:22,129.44,debit,27
6979,167,2023-06-08 13:45:31,96.13,credit,43
6980,959,2024-04-03 15:05:29,44.66,credit,1
6981,207,2023-04-17 12:50:11,56.94,debit,13
6982,282,2022-07-25 00:44:21,45.52,debit,33
6983,65,2023-09-03 10:28:02,299.39,debit,39
6984,888,2024-06-04 05:30:46,210.27,credit,6
6985,516,2024-09-02 03:44:01,103.91,credit,13
6986,157,2024-05-16 05:51:03,291.98,credit,14
6987,761,2023-07-25 05:35:15,261.02,credit,8
6988,769,2024-05-26 22:34:15,315.22,credit,3
6989,747,2022-06-02 23:10:27,30.09,credit,37
6990,306,2023-01-15 13:36:52,151.69,credit,48
6991,878,2024-08-30 13:52:16,112.75,debit,12
6992,982,2024-07-27 23:23:10,158.83,debit,8
6993,395,2024-09-21 01:06:41,36.68,debit,29
6994,74,2022-05-25 10:50:53,142.42,credit,20
6995,187,2022-05-07 12:00:27,63.28,debit,23
6996,574,2023-09-12 06:08:12,215.56,debit,4
6997,337,2022-06-29 20:55:46,190.38,credit,25
6998,676,2023-07-31 17:35:36,28.49,credit,32
6999,568,2023-01-12 04:45:45,24.38,debit,49
7000,623,2022-09-05 04:25:46,151.79,credit,25
7001,730,2024-04-15 07:58:19,95.95,credit,5
7002,240,2023-01-06 06:46:28,97.76,credit,10
7003,533,2024-03-28 19:07:28,167.57,debit,31
7004,141,2022-02-13 21:21:37,231.7,debit,4
7005,265,2023-08-22 08:06:21,32.77,credit,7
7006,139,2024-07-16 23:46:45,97.31,debit,34
7007,459,2022-02-05 21:11:17,211.9,debit,41
7008,70,2022-11-27 06:25:25,247.43,debit,21
7009,385,2024-01-01 07:25:57,40.66,credit,19
7010,630,2024-02-12 02:07:35,13.2,debit,7
7011,198,2022-05-08 09:32:26,31.8,debit,34
7012,205,2024-09-14 09:02:27,349.15,debit,33
7013,726,2022-03-14 13:18:33,74.49,debit,42
